{'id': 0, 'label': '3525609767017203', 'max_pred': '3525609767017203', 'max_ratio': 1.0, 'matches': 1}
{'id': 162, 'label': '30391882159210', 'max_pred': '30391882159210', 'max_ratio': 1.0, 'matches': 1}
{'id': 171, 'label': '342772836643545', 'max_pred': '342772836643545', 'max_ratio': 1.0, 'matches': 1}
{'id': 176, 'label': '3504949385833291', 'max_pred': '3504949385833291', 'max_ratio': 1.0, 'matches': 1}
{'id': 177, 'label': '213174907782862', 'max_pred': '213174907782862', 'max_ratio': 1.0, 'matches': 1}
{'id': 181, 'label': '180068532412052', 'max_pred': '180068532412052', 'max_ratio': 1.0, 'matches': 1}
{'id': 189, 'label': '675963429773', 'max_pred': '675963429773', 'max_ratio': 1.0, 'matches': 1}
{'id': 191, 'label': '4914588644173479', 'max_pred': '4914588644173479', 'max_ratio': 1.0, 'matches': 1}
{'id': 197, 'label': '3545244653336263', 'max_pred': '3545244653336263', 'max_ratio': 1.0, 'matches': 1}
Total matches: 150
[1.0, 0.375, 1.0, 1.0, 0.3529411764705882, 1.0, 0.4, 0.5714285714285714, 0.3870967741935484, 0.25, 0.3571428571428571, 0.4137931034482759, 0.3870967741935484, 0.2857142857142857, 0.9375, 1.0, 1.0, 1.0, 0.6428571428571428, 0.5333333333333333, 0.6857142857142857, 0.3870967741935484, 0.4375, 0.375, 0.3870967741935484, 0.4516129032258065, 0.375, 1.0, 0.4375, 0.2962962962962963, 0.3125, 0.3870967741935484, 1.0, 0.3870967741935484, 0.4375, 0.4285714285714286, 0.36363636363636365, 0.8125, 0.5625, 0.3125, 0.4285714285714286, 1.0, 0.4375, 0.3125, 0.4375, 0.4571428571428572, 0.4375, 0.5714285714285714, 0.3125, 0.3571428571428571, 0.4285714285714286, 0.4375, 0.4285714285714286, 0.4285714285714286, 0.375, 0.4137931034482759, 0.3571428571428571, 0.5517241379310345, 0.4, 0.875, 1.0, 0.4375, 0.34285714285714286, 0.5, 1.0, 0.2857142857142857, 0.4375, 0.32258064516129037, 0.33333333333333337, 0.4, 0.9375, 0.4666666666666667, 0.3125, 0.27586206896551724, 1.0, 0.3448275862068966, 0.4137931034482759, 0.4666666666666667, 0.1875, 1.0, 1.0, 0.9285714285714286, 0.3846153846153846, 0.375, 0.375, 0.3571428571428571, 0.9375, 0.4375, 0.34285714285714286, 0.4444444444444444, 0.8125, 0.2857142857142857, 0.625, 0.4666666666666667, 0.375, 0.4375, 0.375, 0.375, 0.4, 0.375, 0.375, 0.375, 0.3448275862068966, 1.0, 0.3846153846153846, 0.25806451612903225, 0.5, 0.375, 0.375, 0.875, 0.46153846153846156, 0.4, 0.4516129032258065, 0.4516129032258065, 0.4375, 0.6285714285714286, 1.0, 0.25, 0.375, 0.33333333333333337, 0.375, 0.5, 0.4375, 0.4285714285714286, 0.2857142857142857, 0.3125, 0.5333333333333333, 1.0, 0.3448275862068966, 0.25806451612903225, 0.3571428571428571, 0.5, 1.0, 0.5, 0.75, 0.7142857142857143, 0.9375, 0.3125, 0.375, 1.0, 0.4375, 0.31999999999999995, 0.5, 1.0, 0.4571428571428572, 0.4, 0.3125, 1.0, 0.48275862068965514, 1.0, 0.5333333333333333, 0.875, 0.5, 0.3870967741935484, 0.2962962962962963, 0.2857142857142857, 1.0, 0.7333333333333334, 0.5333333333333333, 0.23076923076923073, 0.9285714285714286, 0.7692307692307692, 1.0, 0.4137931034482759, 0.4516129032258065, 0.4375, 0.2857142857142857, 0.5, 0.4, 0.9375, 0.2857142857142857, 1.0, 0.4375, 0.33333333333333337, 0.3448275862068966, 0.25, 1.0, 1.0, 0.375, 0.3125, 0.5, 1.0, 0.4375, 0.375, 0.375, 0.4285714285714286, 0.5625, 0.3125, 0.4137931034482759, 1.0, 0.3571428571428571, 1.0, 0.6875, 0.375, 0.8125, 0.625, 0.4666666666666667, 1.0, 0.375, 0.48275862068965514, 0.4, 0.303030303030303, 0.4, 0.375, 0.3870967741935484, 0.3870967741935484, 0.375, 0.5625, 1.0, 0.6896551724137931, 0.3571428571428571, 0.75, 1.0, 0.4285714285714286, 0.4375, 0.2962962962962963, 0.25806451612903225, 0.4, 0.4375, 0.4375, 0.3870967741935484, 0.3870967741935484, 0.3125, 0.3870967741935484, 0.5, 0.3448275862068966, 0.3870967741935484, 0.4666666666666667, 0.34285714285714286, 0.4, 0.4, 0.4137931034482759, 1.0, 1.0, 0.5, 0.4516129032258065, 0.4375, 0.1875, 0.33333333333333337, 0.375, 0.2666666666666667, 0.375, 0.3125, 0.5142857142857142, 0.25806451612903225, 0.25806451612903225, 0.7857142857142857, 0.3870967741935484, 0.375, 0.5, 0.4516129032258065, 0.32258064516129037, 0.4375, 0.875, 0.375, 0.3870967741935484, 0.2222222222222222, 0.4375, 0.4375, 0.4285714285714286, 0.3448275862068966, 0.3571428571428571, 0.34285714285714286, 1.0, 0.25806451612903225, 0.3448275862068966, 1.0, 0.5142857142857142, 0.3870967741935484, 0.3870967741935484, 1.0, 1.0, 0.4375, 1.0, 1.0, 0.8275862068965517, 0.4, 0.4516129032258065, 1.0, 0.4285714285714286, 0.3448275862068966, 1.0, 0.7142857142857143, 0.3125, 0.3870967741935484, 0.4285714285714286, 0.5142857142857142, 1.0, 1.0, 0.3125, 0.25, 1.0, 1.0, 0.4, 0.4375, 1.0, 0.4, 0.3571428571428571, 0.32258064516129037, 0.3571428571428571, 0.5517241379310345, 0.375, 0.4571428571428572, 0.4137931034482759, 0.4137931034482759, 1.0, 0.4375, 0.375, 0.5, 0.4375, 0.3125, 0.4375, 0.5, 1.0, 0.4, 1.0, 0.4516129032258065, 0.375, 0.6875, 0.4285714285714286, 0.9333333333333333, 0.32258064516129037, 0.9333333333333333, 0.9375, 0.4375, 0.5625, 0.32258064516129037, 0.27586206896551724, 1.0, 0.34285714285714286, 0.4285714285714286, 1.0, 0.4137931034482759, 0.6875, 0.4137931034482759, 0.4375, 0.4666666666666667, 1.0, 0.2142857142857143, 0.8333333333333334, 0.3870967741935484, 0.4375, 0.4375, 1.0, 0.4375, 0.4666666666666667, 0.5161290322580645, 0.3125, 0.4375, 0.5714285714285714, 0.25, 0.375, 0.25, 0.33333333333333337, 0.4, 0.4375, 0.3870967741935484, 1.0, 0.3125, 0.4375, 0.33333333333333337, 0.4, 0.48275862068965514, 0.4666666666666667, 1.0, 0.6, 1.0, 0.3125, 0.625, 0.5625, 0.4375, 0.34285714285714286, 1.0, 0.4, 0.875, 0.4375, 0.27586206896551724, 0.32258064516129037, 0.3448275862068966, 0.3870967741935484, 1.0, 0.8125, 0.3870967741935484, 0.4, 0.8275862068965517, 0.4, 1.0, 0.4571428571428572, 0.4666666666666667, 0.4285714285714286, 0.4375, 0.4571428571428572, 0.4, 0.3870967741935484, 0.3125, 0.4516129032258065, 0.5333333333333333, 0.25806451612903225, 1.0, 1.0, 0.9375, 0.4375, 0.3125, 0.47058823529411764, 0.25, 0.3571428571428571, 1.0, 0.5, 0.8275862068965517, 0.3448275862068966, 0.3571428571428571, 0.5, 0.4375, 0.4375, 1.0, 0.3571428571428571, 0.375, 0.5, 0.3571428571428571, 0.24, 0.4, 1.0, 0.375, 0.25, 0.9333333333333333, 0.3870967741935484, 0.27586206896551724, 0.5, 1.0, 0.3125, 0.3870967741935484, 0.4285714285714286, 0.48275862068965514, 0.5, 0.4375, 0.6206896551724138, 0.33333333333333337, 0.5, 0.375, 0.4666666666666667, 0.4375, 0.4516129032258065, 0.4516129032258065, 1.0, 0.4285714285714286, 0.48275862068965514, 0.5, 0.375, 0.9285714285714286, 0.5625, 0.4516129032258065, 1.0, 0.3448275862068966, 0.2941176470588235, 0.375, 1.0, 0.4375, 0.4516129032258065, 1.0, 0.4117647058823529, 0.3870967741935484, 0.4, 1.0, 0.9375, 0.375, 0.33333333333333337, 0.5625, 0.25, 1.0, 0.375, 0.3870967741935484, 0.3125, 1.0, 1.0, 0.4375, 0.375, 0.4, 1.0, 1.0, 0.3870967741935484, 0.375, 0.8666666666666667, 1.0, 1.0, 0.4375, 0.32258064516129037, 0.4375, 0.3571428571428571, 0.4375, 0.4, 0.33333333333333337, 0.4666666666666667, 0.3125, 1.0, 0.4137931034482759, 0.5, 0.4137931034482759, 0.31999999999999995, 0.3870967741935484, 0.3870967741935484, 0.1875, 1.0, 0.4, 0.375, 0.375, 0.896551724137931, 0.9230769230769231, 0.34285714285714286, 1.0, 0.4285714285714286, 0.4375, 0.375, 0.9375, 1.0, 0.3125, 0.32258064516129037, 1.0, 0.3448275862068966, 0.875, 0.5, 0.4516129032258065, 0.7142857142857143, 0.4571428571428572, 0.32258064516129037, 0.33333333333333337, 0.2857142857142857, 1.0, 0.4, 1.0, 1.0, 0.4375, 0.4666666666666667, 0.4666666666666667, 0.3571428571428571, 0.25, 0.3870967741935484, 0.5, 0.3125, 1.0, 0.27586206896551724, 0.3571428571428571, 0.4, 0.3571428571428571, 0.4137931034482759, 1.0, 0.3870967741935484, 1.0, 0.875, 0.3870967741935484, 0.5, 0.32258064516129037, 1.0, 0.5625, 0.31999999999999995, 0.4285714285714286, 0.8666666666666667, 0.5, 0.3571428571428571, 1.0, 0.4375, 0.9375, 0.375, 0.9375, 0.3870967741935484, 0.2962962962962963, 0.4137931034482759, 0.5625, 0.3448275862068966, 0.46153846153846156, 0.4375, 0.3125, 0.4375, 0.8, 0.8461538461538461, 1.0, 0.32258064516129037, 1.0, 0.5, 0.5333333333333333, 0.33333333333333337, 0.3125, 0.4, 0.3870967741935484, 0.375, 0.4375, 0.375, 0.3125, 0.33333333333333337, 0.375, 0.4, 0.3076923076923077, 0.4375, 0.3125, 0.3902439024390244, 0.875, 0.32258064516129037, 0.7894736842105263, 0.3870967741935484, 0.4, 0.25, 0.4375, 0.375, 0.3125, 0.4, 0.4137931034482759, 0.4516129032258065, 1.0, 0.9285714285714286, 0.48275862068965514, 0.4, 0.3448275862068966, 0.33333333333333337, 0.48275862068965514, 0.3870967741935484, 0.5625, 0.3125, 0.2941176470588235, 0.375, 0.4375, 0.4375, 0.5, 0.3125, 0.3125, 0.4666666666666667, 0.3448275862068966, 0.3870967741935484, 0.5, 0.3870967741935484, 0.4137931034482759, 0.875, 1.0, 0.3870967741935484, 0.5, 0.3448275862068966, 1.0, 0.4571428571428572, 0.375, 0.4, 0.4516129032258065, 0.7142857142857143, 0.7333333333333334, 0.33333333333333337, 0.375, 0.875, 1.0, 0.5161290322580645, 0.5, 0.375, 0.3125, 0.4, 0.4571428571428572, 0.4516129032258065, 1.0, 0.32258064516129037, 1.0, 0.4516129032258065, 0.3125, 0.5, 1.0, 0.375, 0.375, 0.875, 0.4375, 0.3870967741935484, 0.4, 0.3125, 0.3448275862068966, 0.375, 1.0, 0.4666666666666667, 0.375, 0.3448275862068966, 0.5333333333333333, 0.9375, 0.625, 0.48275862068965514, 0.5, 0.375, 0.3125, 0.3870967741935484, 1.0, 0.2222222222222222, 1.0, 0.4285714285714286, 0.5333333333333333, 0.5161290322580645, 0.4375, 0.27586206896551724, 1.0, 0.5, 0.625, 0.4285714285714286, 0.25, 0.2857142857142857, 0.9375, 1.0, 1.0, 0.375, 0.875, 0.375, 1.0, 0.2857142857142857, 1.0, 1.0, 0.5, 1.0, 1.0, 0.4375, 1.0, 0.33333333333333337, 0.3571428571428571, 0.375, 0.3870967741935484, 0.375, 0.33333333333333337, 0.2857142857142857, 1.0, 0.4375, 0.8125, 0.3870967741935484, 0.375, 0.3870967741935484, 1.0, 0.625, 0.625, 0.3571428571428571, 1.0, 0.3870967741935484, 1.0, 0.5714285714285714, 0.375, 0.4375, 0.3571428571428571, 0.4, 0.5625, 1.0, 0.375, 0.3448275862068966, 0.32258064516129037, 0.375, 0.48, 0.33333333333333337, 0.4516129032258065, 1.0, 0.48275862068965514, 0.2142857142857143, 0.2857142857142857, 1.0, 0.27586206896551724, 0.5, 0.4666666666666667, 0.3448275862068966, 0.625, 0.4516129032258065, 0.4375, 0.9375, 0.6666666666666667, 1.0, 0.5, 0.4285714285714286, 0.4, 0.4, 0.37037037037037035, 0.4516129032258065, 0.7857142857142857, 1.0, 0.5, 0.4375, 0.4, 0.5384615384615384, 0.3125, 0.3448275862068966, 0.33333333333333337, 0.5625, 0.375, 0.4, 0.8125, 0.4, 0.5, 0.3448275862068966, 0.4375, 0.9375, 0.3529411764705882, 0.4137931034482759, 1.0, 1.0, 0.3157894736842105, 0.1428571428571429, 0.875, 0.4, 1.0, 0.4285714285714286, 1.0, 0.625, 0.8275862068965517, 0.4375, 0.32258064516129037, 0.3571428571428571, 1.0, 0.3870967741935484, 0.32258064516129037, 0.6875, 0.2857142857142857, 1.0, 0.33333333333333337, 0.4375, 0.4285714285714286, 0.4375, 0.8666666666666667, 0.3571428571428571, 0.34285714285714286, 0.3448275862068966, 0.375, 0.3448275862068966, 0.4285714285714286, 0.4666666666666667, 0.3870967741935484, 0.32258064516129037, 0.25, 0.2857142857142857, 0.3846153846153846, 0.375, 0.4, 0.3448275862068966, 0.4137931034482759, 0.4, 0.48275862068965514, 1.0, 0.7333333333333334, 0.6875, 0.5625, 0.34285714285714286, 0.32258064516129037, 0.625, 0.5, 0.375, 0.32258064516129037, 0.25806451612903225, 0.8125, 1.0, 0.4375, 0.4285714285714286, 0.27586206896551724, 0.4375, 0.4666666666666667, 0.3125, 0.32258064516129037, 0.34285714285714286, 0.5, 0.4, 0.3125, 1.0, 0.375, 0.33333333333333337, 0.875, 1.0, 0.5384615384615384, 0.3870967741935484, 0.3448275862068966, 0.3125, 0.8666666666666667, 0.6, 1.0, 1.0, 0.5625, 0.4, 0.5, 0.4375, 0.4242424242424242, 0.32258064516129037, 1.0, 0.5714285714285714, 0.9375, 0.5, 0.6842105263157895, 0.4666666666666667, 0.2666666666666667, 0.4, 0.3870967741935484, 0.32258064516129037, 0.6, 0.4375, 0.3846153846153846, 1.0, 0.2962962962962963, 0.3448275862068966, 0.4516129032258065, 1.0, 0.375, 0.2666666666666667, 0.25806451612903225, 0.3870967741935484, 0.375, 0.3870967741935484, 0.375, 0.25, 0.4375, 0.3448275862068966, 0.2857142857142857, 0.4516129032258065, 0.4375, 0.4516129032258065, 0.33333333333333337, 0.5625, 0.6875, 0.3125, 0.4375, 0.875, 0.2857142857142857, 0.34285714285714286, 0.3870967741935484, 0.9333333333333333, 0.4571428571428572, 1.0, 1.0, 0.5333333333333333, 0.375, 0.3870967741935484, 0.5, 1.0, 0.875, 0.4375, 0.8125, 0.5625, 0.9375, 0.4375, 0.375, 0.24, 0.4285714285714286, 0.375, 0.4516129032258065, 0.4516129032258065, 0.4375, 0.2857142857142857, 0.25, 0.75, 0.4137931034482759, 0.32258064516129037, 0.8571428571428572, 0.5625, 0.32258064516129037, 0.5, 0.3125, 0.5, 0.4285714285714286, 0.75, 0.375, 1.0, 0.4, 0.4285714285714286, 1.0, 0.4375, 0.5, 0.34285714285714286, 0.3571428571428571, 1.0, 0.5161290322580645, 0.4516129032258065, 0.4, 0.5294117647058824, 0.375, 0.6875, 0.2068965517241379, 0.4375, 0.4375, 0.5, 0.375, 1.0, 0.4375, 0.3870967741935484, 0.33333333333333337, 0.3448275862068966, 1.0, 0.3125, 0.375, 0.4137931034482759, 0.6206896551724138, 0.33333333333333337, 1.0, 1.0, 0.3125, 1.0, 0.4, 0.3448275862068966, 0.4375, 0.5161290322580645, 0.6666666666666667, 0.3870967741935484, 0.5, 0.4285714285714286, 0.4, 0.25, 0.3448275862068966, 0.4375, 0.4375, 1.0, 0.48275862068965514, 0.3870967741935484, 0.375, 0.3125]
